Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Correspondence Address,Editors,Publisher,ISSN,ISBN,CODEN,PubMed ID,Language of Original Document,Abbreviated Source Title,Document Type,Publication Stage,Open Access,Source,EID
"Blair J., Teece D.J.","58127034500;6701775408;","Comments on Murmann and Vogt 'A Capabilities Framework for Dynamic Competition Assessing the Relative Chances of Incumbents, Start-ups, and Diversifying Entrants'",2023,"Management and Organization Review","19","1",,"170","175",,,"10.1017/mor.2022.46","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85149379589&doi=10.1017%2fmor.2022.46&partnerID=40&md5=e804f9f2073b6ef111f3ce9d873dbe80","Berkeley Research Group, United States; UC Berkeley, United States","Blair, J., Berkeley Research Group, United States; Teece, D.J., UC Berkeley, United States","Teece, D.J.; UC BerkeleyUnited States; email: teece@haas.berkeley.edu",,"Cambridge University Press",17408776,,,,"English","Manage. Organ. Rev.",Review,"Final","All Open Access, Hybrid Gold",Scopus,2-s2.0-85149379589
"Jin C., Yang L., Zhu C.","57221617287;57194836991;57193140676;","Right to Repair: Pricing, Welfare, and Environmental Implications",2023,"Management Science","69","2",,"1017","1036",,4,"10.1287/mnsc.2022.4401","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85149184056&doi=10.1287%2fmnsc.2022.4401&partnerID=40&md5=749a215b23e8a46dd37c381e7966d28f","School of Computing, Department of Information Systems and Analytics, National University of Singapore, Singapore, 117417, Singapore; Haas School of Business, University of California, Berkeley, Berkeley, CA  94720, United States","Jin, C., School of Computing, Department of Information Systems and Analytics, National University of Singapore, Singapore, 117417, Singapore; Yang, L., Haas School of Business, University of California, Berkeley, Berkeley, CA  94720, United States; Zhu, C., School of Computing, Department of Information Systems and Analytics, National University of Singapore, Singapore, 117417, Singapore","Yang, L.; Haas School of Business, United States; email: luyiyang@haas.berkeley.edu",,"INFORMS Inst.for Operations Res.and the Management Sciences",00251909,,MSCIA,,"English","Manage Sci",Article,"Final","",Scopus,2-s2.0-85149184056
"Qi M., Shi Y., Qi Y., Ma C., Yuan R., Wu D., Shen Z.-J.","57222289043;57271714200;57411022300;57226247983;56251948500;57225945648;58022797300;","A Practical End-to-End Inventory Management Model with Deep Learning",2023,"Management Science","69","2",,"759","773",,4,"10.1287/mnsc.2022.4564","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85149127358&doi=10.1287%2fmnsc.2022.4564&partnerID=40&md5=f3d6c0ab68f3986da264af5748b178fa","SC Johnson College of Business, Cornell University, Ithaca, NY  14853, United States; Department of Electrical and Computer Engineering, University of California-San Diego, San Diego, CA  92161, United States; JD.com Smart Supply Chain Y, Mountain View, CA  94043, United States; JD.com Silicon Valley Research Center, Mountain View, CA  94043, United States; College of Engineering, University of California-Berkeley, Berkeley, CA  9472, United States; Faculty of Engineering, Faculty of Business and Economics, University of Hong Kong, Pokfulam, Hong Kong","Qi, M., SC Johnson College of Business, Cornell University, Ithaca, NY  14853, United States; Shi, Y., Department of Electrical and Computer Engineering, University of California-San Diego, San Diego, CA  92161, United States; Qi, Y., JD.com Smart Supply Chain Y, Mountain View, CA  94043, United States; Ma, C., JD.com Silicon Valley Research Center, Mountain View, CA  94043, United States; Yuan, R., JD.com Silicon Valley Research Center, Mountain View, CA  94043, United States; Wu, D., JD.com Silicon Valley Research Center, Mountain View, CA  94043, United States; Shen, Z.-J., College of Engineering, University of California-Berkeley, Berkeley, CA  9472, United States, Faculty of Engineering, Faculty of Business and Economics, University of Hong Kong, Pokfulam, Hong Kong","Shen, Z.-J.; College of Engineering, United States; email: shen@ieor.berkeley.edu",,"INFORMS Inst.for Operations Res.and the Management Sciences",00251909,,MSCIA,,"English","Manage Sci",Article,"Final","",Scopus,2-s2.0-85149127358
"Gutmann T., Chochoiek C., Chesbrough H.","57203913648;58090499900;6603859674;","Extending Open Innovation: Orchestrating Knowledge Flows from Corporate Venture Capital Investments",2023,"California Management Review","65","2",,"45","70",,3,"10.1177/00081256221147342","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85147387648&doi=10.1177%2f00081256221147342&partnerID=40&md5=5599acd43f9011e1837c0278e50305c9","EBS University for Business and Law, Oestrich-Winkel, Germany; Berkeley, University of California, Berkeley, CA, United States","Gutmann, T., EBS University for Business and Law, Oestrich-Winkel, Germany; Chochoiek, C., EBS University for Business and Law, Oestrich-Winkel, Germany; Chesbrough, H., Berkeley, University of California, Berkeley, CA, United States",,,"SAGE Publications Ltd",00081256,,,,"English","Calif. Manage. Rev.",Article,"Final","",Scopus,2-s2.0-85147387648
"An Y., Zheng Z.","57215545822;57207583397;","Immediacy Provision and Matchmaking",2023,"Management Science","69","2",,"1245","1263",,1,"10.1287/mnsc.2022.4355","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85143181630&doi=10.1287%2fmnsc.2022.4355&partnerID=40&md5=20e2ff4fc297dfbd36f1d9bc55294bae","Carey Business School, Johns Hopkins University, Baltimore, MD  21202, United States; Department of Industrial Engineering and Operations Research, University of California, Berkeley, Berkeley, CA  94720, United States","An, Y., Carey Business School, Johns Hopkins University, Baltimore, MD  21202, United States; Zheng, Z., Department of Industrial Engineering and Operations Research, University of California, Berkeley, Berkeley, CA  94720, United States","Zheng, Z.; Department of Industrial Engineering and Operations Research, United States; email: zyzheng@berkeley.edu",,"INFORMS Inst.for Operations Res.and the Management Sciences",00251909,,MSCIA,,"English","Manage Sci",Article,"Final","",Scopus,2-s2.0-85143181630
"Foss N.J., Schmidt J., Teece D.J.","7005282199;57198415454;6701775408;","Ecosystem leadership as a dynamic capability",2023,"Long Range Planning","56","1","102270","","",,7,"10.1016/j.lrp.2022.102270","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140973197&doi=10.1016%2fj.lrp.2022.102270&partnerID=40&md5=4cdac116a68f09dab91a95ba36eb5d6b","Copenhagen Business School, Denmark; Aalto University, Finland; University of California, Berkeley, United States","Foss, N.J., Copenhagen Business School, Denmark; Schmidt, J., Aalto University, Finland; Teece, D.J., University of California, Berkeley, United States","Foss, N.J.; Copenhagen Business SchoolDenmark; email: Njf.si@cbs.dk",,"Elsevier Ltd",00246301,,,,"English","Long Range Plann.",Article,"Final","All Open Access, Hybrid Gold, Green",Scopus,2-s2.0-85140973197
"Lei D., Hu H., Geng D., Zhang J., Qi Y., Liu S., Shen Z.-J.M.","57929740800;57410142300;57929740900;57426758100;57411022300;57203730003;8947426700;","New product life cycle curve modeling and forecasting with product attributes and promotion: A Bayesian functional approach",2023,"Production and Operations Management","32","2",,"655","673",,1,"10.1111/poms.13892","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85139975050&doi=10.1111%2fpoms.13892&partnerID=40&md5=8e75b2ef64cb00e48e51f97597af043a","Department of Industrial Engineering, Tsinghua University, Beijing, China; JD.com, Beijing, China; Rotman School of Management, University of Toronto, Toronto, ON, Canada; College of Engineering, University of California at Berkeley, Berkeley, CA, United States; Faculty of Engineering, Faculty of Business and Economics, University of Hong Kong, Hong Kong","Lei, D., Department of Industrial Engineering, Tsinghua University, Beijing, China, JD.com, Beijing, China; Hu, H., JD.com, Beijing, China; Geng, D., JD.com, Beijing, China; Zhang, J., JD.com, Beijing, China; Qi, Y., JD.com, Beijing, China; Liu, S., Rotman School of Management, University of Toronto, Toronto, ON, Canada; Shen, Z.-J.M., College of Engineering, University of California at Berkeley, Berkeley, CA, United States, Faculty of Engineering, Faculty of Business and Economics, University of Hong Kong, Hong Kong","Liu, S.; Rotman School of Management, Canada; email: sheng.liu@rotman.utoronto.ca",,"John Wiley and Sons Inc",10591478,,,,"English","Prod. Oper. Manage.",Article,"Final","",Scopus,2-s2.0-85139975050
"Heaton S., Teece D., Agronin E.","57203548054;6701775408;57868708300;","Dynamic capabilities and governance: An empirical investigation of financial performance of the higher education sector",2023,"Strategic Management Journal","44","2",,"520","548",,2,"10.1002/smj.3444","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85137048307&doi=10.1002%2fsmj.3444&partnerID=40&md5=87f03ad0612149e2d62185059e050f8c","Leavey School of Business, Santa Clara University, Santa Clara, CA, United States; Haas School of Business, University of California, Berkeley, CA, United States; Instacart, San Francisco, CA, United States","Heaton, S., Leavey School of Business, Santa Clara University, Santa Clara, CA, United States; Teece, D., Haas School of Business, University of California, Berkeley, CA, United States; Agronin, E., Instacart, San Francisco, CA, United States","Heaton, S.; Leavey School of Business, United States; email: sohvi.heaton@gmail.com",,"John Wiley and Sons Ltd",01432095,,SMAJD,,"English","Strategic Manage J",Article,"Final","All Open Access, Hybrid Gold",Scopus,2-s2.0-85137048307
"Corrington A., Fa-Kaji N.M., Hebl M., Salgado A., Brown N.D., Ng L.","57192062203;56436783500;35617530500;57734619700;57218114995;57201062114;","The Influence of Social Norms on the Expression of Anti-Black Bias",2023,"Journal of Business and Psychology","38","1",,"89","108",,3,"10.1007/s10869-022-09822-2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85131687755&doi=10.1007%2fs10869-022-09822-2&partnerID=40&md5=f47d92d564f8d53c2c0dcbb5481465eb","Department of Management, Providence College School of Business, 1 Cunningham Square, Ryan Center 263, Providence, RI  02918, United States; Department of Psychological Sciences, Rice University, Houston, TX, United States; Rossier School of Education, University of Southern California, Los Angeles, CA, United States; Haas School of Business, University of California, Berkeley, Berkeley, CA, United States","Corrington, A., Department of Management, Providence College School of Business, 1 Cunningham Square, Ryan Center 263, Providence, RI  02918, United States; Fa-Kaji, N.M., Department of Psychological Sciences, Rice University, Houston, TX, United States; Hebl, M., Department of Psychological Sciences, Rice University, Houston, TX, United States; Salgado, A., Rossier School of Education, University of Southern California, Los Angeles, CA, United States; Brown, N.D., Haas School of Business, University of California, Berkeley, Berkeley, CA, United States; Ng, L., Department of Psychological Sciences, Rice University, Houston, TX, United States","Corrington, A.; Department of Management, 1 Cunningham Square, Ryan Center 263, United States; email: abigail.corrington@providence.edu",,"Springer",08893268,,,,"English","J. Bus. Psychol.",Article,"Final","",Scopus,2-s2.0-85131687755
"Kross E., Ong M., Ayduk O.","8908087900;57113144800;6601979836;","Self-Reflection at Work: Why It Matters and How to Harness Its Potential and Avoid Its Pitfalls",2023,"Annual Review of Organizational Psychology and Organizational Behavior","10",,,"441","464",,,"10.1146/annurev-orgpsych-031921-024406","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85147704711&doi=10.1146%2fannurev-orgpsych-031921-024406&partnerID=40&md5=e7c3893945a8836c6a6cbad42eb3821d","Management amp Organizations Area, Ross School of Business, University of Michigan, Ann Arbor, MI, United States; Psychology Department, School of Literature Science and Arts, University of Michigan, Ann Arbor, MI, United States; Management Department, Mays Business School, Texas A amp M University, College Station, TX, United States; Psychology Department, University of California, Berkeley, CA, United States","Kross, E., Management amp Organizations Area, Ross School of Business, University of Michigan, Ann Arbor, MI, United States, Psychology Department, School of Literature Science and Arts, University of Michigan, Ann Arbor, MI, United States; Ong, M., Management Department, Mays Business School, Texas A amp M University, College Station, TX, United States; Ayduk, O., Psychology Department, University of California, Berkeley, CA, United States",,,"Annual Reviews Inc.",23270608,,,,"English","Annual Review Organizational Psychology Organizational Behav.",Review,"Final","All Open Access, Hybrid Gold",Scopus,2-s2.0-85147704711
"Kenney M., Zysman J., Bearson D., Carlton C.","7102990407;6602689341;57222991865;57448836300;","Spatial implications of the platform economy: Cases and questions",2023,"Handbook of Industrial Development",,,,"215","231",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85165551395&partnerID=40&md5=75e25da9891de997c155fa309b0cb0d1","University of California, Davis, United States; University of California Berkeley, United States; Harvard Business School (HBS), United States; Center for Humane Technology, United States","Kenney, M., University of California, Davis, United States; Zysman, J., University of California Berkeley, United States; Bearson, D., Harvard Business School (HBS), United States; Carlton, C., Center for Humane Technology, United States","Kenney, M.; University of CaliforniaUnited States",,"Edward Elgar Publishing Ltd.",,9781800379091; 9781800379084,,,"English","Handb. of Industrial Dev.",Book Chapter,"Final","",Scopus,2-s2.0-85165551395
