Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Correspondence Address,Editors,Publisher,ISSN,ISBN,CODEN,PubMed ID,Language of Original Document,Abbreviated Source Title,Document Type,Publication Stage,Open Access,Source,EID
"Phade S.R., Anantharam V.","57196403232;7005822209;","Learning in Games with Cumulative Prospect Theoretic Preferences",2023,"Dynamic Games and Applications","13","1",,"265","306",,2,"10.1007/s13235-021-00398-9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85111890908&doi=10.1007%2fs13235-021-00398-9&partnerID=40&md5=a62f451b6feb6ab0a067a5abd7c9678f","Department of Electrical Engineering and Computer Sciences, University of California, Berkeley, Berkeley, CA  94720, United States","Phade, S.R., Department of Electrical Engineering and Computer Sciences, University of California, Berkeley, Berkeley, CA  94720, United States; Anantharam, V., Department of Electrical Engineering and Computer Sciences, University of California, Berkeley, Berkeley, CA  94720, United States","Phade, S.R.; Department of Electrical Engineering and Computer Sciences, United States; email: soham_phade@berkeley.edu",,"Birkhauser",21530785,,,,"English","Dyn. Games Appl.",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85111890908
"Kermani A., Ma Y.","57189028659;57209718418;","Asset Specificity of Nonfinancial Firms",2023,"Quarterly Journal of Economics","138","1",,"205","264",,1,"10.1093/qje/qjac030","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85160416876&doi=10.1093%2fqje%2fqjac030&partnerID=40&md5=e79ce1b8ba0115187238b8f4437f2dbc","University of California, Berkeley Haas School of Business, National Bureau of Economic Research, United States; University of Chicago, Booth School of Business, National Bureau of Economic Research, United States","Kermani, A., University of California, Berkeley Haas School of Business, National Bureau of Economic Research, United States; Ma, Y., University of Chicago, Booth School of Business, National Bureau of Economic Research, United States",,,"Oxford University Press",00335533,,QJECA,,"English","Q. J. Econ.",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85160416876
"Gray-Lobe G., Pathak P.A., Walters C.R.","57225955770;8883731500;22036934500;","The Long-Term Effects of Universal Preschool in Boston",2023,"Quarterly Journal of Economics","138","1",,"363","411",,4,"10.1093/qje/qjac036","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85160411634&doi=10.1093%2fqje%2fqjac036&partnerID=40&md5=9b34ed2342008ff26812c2dd990b789b","University of Chicago, United States; Massachusetts Institute of Technology, National Bureau of Economic Research, United States; University of California, Berkeley, CA, United States","Gray-Lobe, G., University of Chicago, United States; Pathak, P.A., Massachusetts Institute of Technology, National Bureau of Economic Research, United States; Walters, C.R., Massachusetts Institute of Technology, National Bureau of Economic Research, United States, University of California, Berkeley, CA, United States",,,"Oxford University Press",00335533,,QJECA,,"English","Q. J. Econ.",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85160411634
"Halim D., Perova E., Reynolds S.","57511177900;56320806000;55837578000;","Childcare and Mothers’ Labor Market Outcomes in Lower- and Middle-Income Countries",2023,"World Bank Research Observer","38","1",,"73","114",,2,"10.1093/wbro/lkac003","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85152895079&doi=10.1093%2fwbro%2flkac003&partnerID=40&md5=8788c2218c51fc881b56516d5574c4ca","Gender Group of the World Bank; East Asia & Pacific Chief Economist's office of the World Bank; University of California, Berkeley, CA, United States","Halim, D., Gender Group of the World Bank; Perova, E., East Asia & Pacific Chief Economist's office of the World Bank; Reynolds, S., University of California, Berkeley, CA, United States","Reynolds, S.; University of CaliforniaUnited States; email: sar48@berkeley.edu",,"Oxford University Press",02573032,,,,"English","World Bank Res. Obs.",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85152895079
"Gorodnichenko Y., Pham T., Talavera O.","8567095900;57196481180;23471474000;","The Voice of Monetary Policy",2023,"American Economic Review","113","2",,"548","584",,8,"10.1257/aer.20220129","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85148933340&doi=10.1257%2faer.20220129&partnerID=40&md5=81b8783c97c67780559e5ec2ac23e6e7","Department of Economics, University of California-Berkeley, United States; Department of Economics, University of Reading, United Kingdom; Department of Economics, Birmingham Business School, University of Birmingham, United Kingdom","Gorodnichenko, Y., Department of Economics, University of California-Berkeley, United States; Pham, T., Department of Economics, University of Reading, United Kingdom; Talavera, O., Department of Economics, Birmingham Business School, University of Birmingham, United Kingdom","Talavera, O.; Department of Economics, United Kingdom; email: o.talavera@bham.ac.uk",,"American Economic Association",00028282,,,,"English","Am. Econ. Rev.",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85148933340
"Eichengreen B., Hausmann R., Panizza U.","7005233386;7006310305;6603250608;","Yet it Endures: The Persistence of Original Sin",2023,"Open Economies Review","34","1",,"1","42",,2,"10.1007/s11079-022-09704-3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85144385947&doi=10.1007%2fs11079-022-09704-3&partnerID=40&md5=bc31778907c200c51ede51e3a6cc14f8","UC Berkeley, Berkeley, United States; Harvard KSG, Cambridge, United States; Geneva Graduate Institute, Geneva, Switzerland","Eichengreen, B., UC Berkeley, Berkeley, United States; Hausmann, R., Harvard KSG, Cambridge, United States; Panizza, U., Geneva Graduate Institute, Geneva, Switzerland","Panizza, U.; Geneva Graduate InstituteSwitzerland; email: ugo.panizza@graduateinstitute.ch",,"Springer",09237992,,,,"English","Open Econ. Rev.",Article,"Final","All Open Access, Hybrid Gold, Green",Scopus,2-s2.0-85144385947
"Chapple K., Schmahmann L.","6701815314;57984025600;","Can we “Claim” the Workforce? A Labor-Focused Agenda for Economic Development in the Face of an Uncertain Future",2023,"Economic Development Quarterly","37","1",,"14","19",,,"10.1177/08912424221139483","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85142706722&doi=10.1177%2f08912424221139483&partnerID=40&md5=0be2dc27c42833d25d3124a5e797a0de","Geography and Planning, University of Toronto, Toronto, ON, Canada; Department of City and Regional Planning, University of California, Berkeley, CA, United States","Chapple, K., Geography and Planning, University of Toronto, Toronto, ON, Canada; Schmahmann, L., Department of City and Regional Planning, University of California, Berkeley, CA, United States","Chapple, K.; Geography and Planning, Canada; email: karen.chapple@utoronto.ca",,"SAGE Publications Inc.",08912424,,,,"English","Econ. Dev. Q.",Note,"Final","",Scopus,2-s2.0-85142706722
"Trondal J., Tieku T., Gänzle S.","6602771253;6506550846;25723184000;","The organisational dimension of executive authority in the Global South: Insights from the AU and ECOWAS commissions",2023,"Global Policy","14","1",,"31","47",,,"10.1111/1758-5899.13157","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85142154988&doi=10.1111%2f1758-5899.13157&partnerID=40&md5=92087d0cdf46d9a4aa8eb82d7bc44cda","ARENA Centre for European Studies, University of Oslo, Oslo, Norway; Department of Political Science and Management, University of Agder, Kristiansand, Norway; Institute of European Studies, University of California, Berkeley, Berkeley, CA, United States; Western University Canada, King's University College, London, ON, Canada","Trondal, J., ARENA Centre for European Studies, University of Oslo, Oslo, Norway, Department of Political Science and Management, University of Agder, Kristiansand, Norway, Institute of European Studies, University of California, Berkeley, Berkeley, CA, United States; Tieku, T., Western University Canada, King's University College, London, ON, Canada; Gänzle, S., Department of Political Science and Management, University of Agder, Kristiansand, Norway","Trondal, J.; ARENA Centre for European Studies, P.O. Box 1143, Blindern, Norway; email: jarle.trondal@uia.no",,"John Wiley and Sons Inc",17585880,,,,"English","Global Policy",Article,"Final","All Open Access, Hybrid Gold, Green",Scopus,2-s2.0-85142154988
"Foss N.J., Schmidt J., Teece D.J.","7005282199;57198415454;6701775408;","Ecosystem leadership as a dynamic capability",2023,"Long Range Planning","56","1","102270","","",,7,"10.1016/j.lrp.2022.102270","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140973197&doi=10.1016%2fj.lrp.2022.102270&partnerID=40&md5=4cdac116a68f09dab91a95ba36eb5d6b","Copenhagen Business School, Denmark; Aalto University, Finland; University of California, Berkeley, United States","Foss, N.J., Copenhagen Business School, Denmark; Schmidt, J., Aalto University, Finland; Teece, D.J., University of California, Berkeley, United States","Foss, N.J.; Copenhagen Business SchoolDenmark; email: Njf.si@cbs.dk",,"Elsevier Ltd",00246301,,,,"English","Long Range Plann.",Article,"Final","All Open Access, Hybrid Gold, Green",Scopus,2-s2.0-85140973197
"Graham B., Hirano K., Imbens G.","8221099400;7402406783;6603956309;","THE et INTERVIEW: PROFESSOR GARY CHAMBERLAIN",2023,"Econometric Theory","39","1",,"1","26",,,"10.1017/S0266466621000372","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85116814624&doi=10.1017%2fS0266466621000372&partnerID=40&md5=0ab08ec405c0c0bf70518822e9d80c4e","Department of Economics, University of California, BerkeleyCA, United States; Department of Economics, Pennsylvania State University, Pennsylvania, United States; Graduate School of Business, Stanford UniversityCA, United States","Graham, B., Department of Economics, University of California, BerkeleyCA, United States; Hirano, K., Department of Economics, Pennsylvania State University, Pennsylvania, United States; Imbens, G., Graduate School of Business, Stanford UniversityCA, United States",,,"Cambridge University Press",02664666,,,,"English","Econom. Theory",Note,"Final","",Scopus,2-s2.0-85116814624
"Eichengreen B.","7005233386;","Foreword",2023,"Foreign Exchange Constraint and Developing Economies",,,,"xii","xiii",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85165500481&partnerID=40&md5=d341960dcb87660f65f47f0faa28c3f0","University of California, Berkeley, United States","Eichengreen, B., University of California, Berkeley, United States","Eichengreen, B.; University of CaliforniaUnited States",,"Edward Elgar Publishing Ltd.",,9781800880504; 9781800880498,,,"English","Foreign exch. constr. and Developing econ.",Editorial,"Final","",Scopus,2-s2.0-85165500481
"Kenney M., Zysman J., Bearson D., Carlton C.","7102990407;6602689341;57222991865;57448836300;","Spatial implications of the platform economy: Cases and questions",2023,"Handbook of Industrial Development",,,,"215","231",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85165551395&partnerID=40&md5=75e25da9891de997c155fa309b0cb0d1","University of California, Davis, United States; University of California Berkeley, United States; Harvard Business School (HBS), United States; Center for Humane Technology, United States","Kenney, M., University of California, Davis, United States; Zysman, J., University of California Berkeley, United States; Bearson, D., Harvard Business School (HBS), United States; Carlton, C., Center for Humane Technology, United States","Kenney, M.; University of CaliforniaUnited States",,"Edward Elgar Publishing Ltd.",,9781800379091; 9781800379084,,,"English","Handb. of Industrial Dev.",Book Chapter,"Final","",Scopus,2-s2.0-85165551395
"Drenik A., Jäger S., Plotkin P., Schoefer B.","57203101324;56740396000;57226693580;36248107400;","PAYING OUTSOURCED LABOR: DIRECT EVIDENCE FROM LINKED TEMP AGENCY-WORKER-CLIENT DATA",2023,"Review of Economics and Statistics","105","1",,"206","216",,,"10.1162/rest_a_01037","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85146521495&doi=10.1162%2frest_a_01037&partnerID=40&md5=3022eef0b04cd01f7b75ece7e972035b","UT Austin, United States; MIT and IZA, United States; UBC, United States; UC Berkeley, United States","Drenik, A., UT Austin, United States; Jäger, S., MIT and IZA, United States; Plotkin, P., UBC, United States; Schoefer, B., UC Berkeley, United States",,,"MIT Press Journals",00346535,,,,"English","Rev. Econ. Stat.",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85146521495
"Eichengreen B.","7005233386;","Geopolitical Tensions and Global Monetary (Dis)Order",2023,"Economists' Voice",,,,"","",,,"10.1515/ev-2023-0047","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85171758444&doi=10.1515%2fev-2023-0047&partnerID=40&md5=0199559a9dd30df3c186dbefe855eab4","Department of Economics, University of California, Berkeley, CA  94720-3880, United States","Eichengreen, B., Department of Economics, University of California, Berkeley, CA  94720-3880, United States","Eichengreen, B.; Department of Economics, United States; email: eichengr@econ.berkeley.edu",,"Walter de Gruyter GmbH",15533832,,,,"English","Econ. Voice",Article,"Article in Press","",Scopus,2-s2.0-85171758444
"Annan-Phan S., Ba B.A.","57217071053;57222094679;","Hot temperatures, aggression, and death at the hands of the police: Evidence from the U.S",2023,"Journal of Urban Economics",,,"103592","","",,,"10.1016/j.jue.2023.103592","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85171666889&doi=10.1016%2fj.jue.2023.103592&partnerID=40&md5=bfbacbf73aa3459aa96520ab9b713c59","Department of Agricultural and Resource Economics, University of California, Berkeley, United States; Department of Economics, Duke University, United States","Annan-Phan, S., Department of Agricultural and Resource Economics, University of California, Berkeley, United States; Ba, B.A., Department of Economics, Duke University, United States","Annan-Phan, S.; Department of Agricultural and Resource Economics, United States; email: sphan@berkeley.edu",,"Academic Press Inc.",00941190,,JUECD,,"English","J. Urban Econ.",Article,"Article in Press","",Scopus,2-s2.0-85171666889
"Rubinfeld D.","6603666462;","Data portability and interoperability: An E.U.-U.S. comparison",2023,"European Journal of Law and Economics",,,,"","",,,"10.1007/s10657-023-09781-w","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85171637430&doi=10.1007%2fs10657-023-09781-w&partnerID=40&md5=e912348eac0dc6f588209b66c2e66e22","Professor of Law and Professor of Economics Emeritus, U.C. Berkeley, Berkeley, CA, United States; Professor of Law, NYU Law SchoolNY, United States","Rubinfeld, D., Professor of Law and Professor of Economics Emeritus, U.C. Berkeley, Berkeley, CA, United States, Professor of Law, NYU Law SchoolNY, United States","Rubinfeld, D.; Professor of Law and Professor of Economics Emeritus, United States",,"Springer",09291261,,,,"English","Eur. J. Law Econ.",Article,"Article in Press","All Open Access, Hybrid Gold",Scopus,2-s2.0-85171637430
