Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Correspondence Address,Editors,Publisher,ISSN,ISBN,CODEN,PubMed ID,Language of Original Document,Abbreviated Source Title,Document Type,Publication Stage,Open Access,Source,EID
"Anderson L., Presnetsova L., Wahl D.B., Phelps G., Gous A.","49161011200;56516958000;7102119215;8506278400;58580583100;","Assessing reproducibility in sedimentary macroscopic charcoal count data",2023,"Quaternary Research (United States)","111",,,"177","196",,,"10.1017/qua.2022.43","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85147508929&doi=10.1017%2fqua.2022.43&partnerID=40&md5=2d618c8b1c653520aba3ed4fec395d05","U.S. Geological Survey, 345 Middlefield Rd, Menlo Park, CA  94025, United States; Department of Geography, University of California, Berkeley, CA  94720, United States; Institute for Computational and Mathematical Engineering, Stanford University, 475 Via Ortega, Stanford, CA  94305, United States","Anderson, L., U.S. Geological Survey, 345 Middlefield Rd, Menlo Park, CA  94025, United States; Presnetsova, L., U.S. Geological Survey, 345 Middlefield Rd, Menlo Park, CA  94025, United States; Wahl, D.B., U.S. Geological Survey, 345 Middlefield Rd, Menlo Park, CA  94025, United States, Department of Geography, University of California, Berkeley, CA  94720, United States; Phelps, G., U.S. Geological Survey, 345 Middlefield Rd, Menlo Park, CA  94025, United States; Gous, A., Institute for Computational and Mathematical Engineering, Stanford University, 475 Via Ortega, Stanford, CA  94305, United States","Anderson, L.; U.S. Geological Survey, 345 Middlefield Rd, United States; email: landerson@usgs.gov",,"Cambridge University Press",00335894,,,,"English","Quat. Res.",Article,"Final","",Scopus,2-s2.0-85147508929
"Balint L., Popović D.","57511716800;58300007800;","From Hard Slavic Endings to Making Things Possible: The Political in Saša Stanišić's Prose",2023,"Critical Quarterly",,,,"","",,,"10.1111/criq.12744","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85171974427&doi=10.1111%2fcriq.12744&partnerID=40&md5=04d904b1a0dea7103d83027af22919ad","Department of German, University of California, 5327 Dwinelle Hall, Berkeley, CA  94720-2979, United States; Department of Slavic Languages and Literatures, University of California, 6217 Dwinelle Hall, Berkeley, CA  94720-2979, United States","Balint, L., Department of German, University of California, 5327 Dwinelle Hall, Berkeley, CA  94720-2979, United States; Popović, D., Department of Slavic Languages and Literatures, University of California, 6217 Dwinelle Hall, Berkeley, CA  94720-2979, United States","Popović, D.; Department of Slavic Languages and Literatures, 6217 Dwinelle Hall, United States; email: dpopovic@berkeley.edu",,"John Wiley and Sons Inc",00111562,,,,"English","Crit. Q.",Article,"Article in Press","All Open Access, Hybrid Gold",Scopus,2-s2.0-85171974427
"Lucarelli R.","26632027400;","“When Everything Is Human, the Human Is an Entirely Different Thing …” Animal Powers in the Ancient Egyptian Demonic Imagery and Beyond",2023,"Journal of Ancient Near Eastern Religions","23","1",,"56","68",,,"10.1163/15692124-12341336","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85171865989&doi=10.1163%2f15692124-12341336&partnerID=40&md5=cd2cf6b4bf67e6c553c23a174f225bb5","Department of Middle Eastern Languages and Cultures, University of California Berkeley, Berkeley, CA, United States","Lucarelli, R., Department of Middle Eastern Languages and Cultures, University of California Berkeley, Berkeley, CA, United States","Lucarelli, R.; Department of Middle Eastern Languages and Cultures, United States; email: Rita.lucarelli@berkeley.edu",,"Brill Academic Publishers",15692116,,,,"English","J. Anc. Near East. Relig.",Article,"Final","",Scopus,2-s2.0-85171865989
"Krakowski A., Bishop L., Greenwald E., Yun S.","55397821000;58611583000;56115685800;57787859300;","The role of boundary objects in collaborative design",2023,"Curator",,,,"","",,,"10.1111/cura.12575","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85171858259&doi=10.1111%2fcura.12575&partnerID=40&md5=ed0e21be657c6836ec1b16f9043c1365","Lawrence Hall of Science, University of California, Berkeley, Berkeley, CA, United States","Krakowski, A., Lawrence Hall of Science, University of California, Berkeley, Berkeley, CA, United States; Bishop, L., Lawrence Hall of Science, University of California, Berkeley, Berkeley, CA, United States; Greenwald, E., Lawrence Hall of Science, University of California, Berkeley, Berkeley, CA, United States; Yun, S., Lawrence Hall of Science, University of California, Berkeley, Berkeley, CA, United States","Krakowski, A.; Lawrence Hall of Science, United States; email: akrakowski@berkeley.edu",,"John Wiley and Sons Inc",21516952,,,,"English","Curator",Article,"Article in Press","All Open Access, Hybrid Gold",Scopus,2-s2.0-85171858259
"Dąbkowski M.","58303503600;","Two grammars of A’ingae glottalization: A case for Cophonologies by Phase",2023,"Natural Language and Linguistic Theory",,,,"","",,,"10.1007/s11049-023-09574-5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85171843101&doi=10.1007%2fs11049-023-09574-5&partnerID=40&md5=adfa552588bd458f0ae3fac5946ffe81","Department of Linguistics, University of California, Berkeley, Berkeley, CA  94720-2650, United States","Dąbkowski, M., Department of Linguistics, University of California, Berkeley, Berkeley, CA  94720-2650, United States","Dąbkowski, M.; Department of Linguistics, United States; email: maksymilian.michal.dabkowski@gmail.com",,"Springer Science and Business Media B.V.",0167806X,,,,"English","Nat. Lang. Linguist. Theory",Article,"Article in Press","All Open Access, Hybrid Gold",Scopus,2-s2.0-85171843101
"Yang D.W.J.","58602319600;","Per Scientiam ad Justitiam? The Mythical Role of Emancipatory Science in the Decriminalisation of Same-sex Sexual Conduct through Constitutional Litigation",2023,"Australian Feminist Law Journal",,,,"","",,,"10.1080/13200968.2023.2255937","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85171530276&doi=10.1080%2f13200968.2023.2255937&partnerID=40&md5=0c6ddf5fec9a7378153d6d4a524ea0bc","School of Law, University of California, Berkeley, United States","Yang, D.W.J., School of Law, University of California, Berkeley, United States","Yang, D.W.J.; School of Law, United States; email: darylyang@berkeley.edu",,"Routledge",13200968,,,,"English","Aust. Fem. Law J.",Article,"Article in Press","",Scopus,2-s2.0-85171530276
"Wu P., Li T., Lu Y., Zhang Y., Lian J., Black A.W., Goldstein L., Watanabe S., Anumanchipalli G.K.","57211645500;57219630280;57560942600;58505700100;57605247000;7201755443;7402498847;58251880500;18041799900;","Deep Speech Synthesis from MRI-Based Articulatory Representations",2023,"Proceedings of the Annual Conference of the International Speech Communication Association, INTERSPEECH","2023-August",,,"5132","5136",,,"10.21437/Interspeech.2023-2316","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85171527900&doi=10.21437%2fInterspeech.2023-2316&partnerID=40&md5=61f7ffdf49d024e579ea6a6beb0136ac","University of California, Berkeley, United States; Carnegie Mellon University, United States; University of Southern California, United States","Wu, P., University of California, Berkeley, United States; Li, T., University of California, Berkeley, United States; Lu, Y., University of Southern California, United States; Zhang, Y., University of Southern California, United States; Lian, J., University of California, Berkeley, United States; Black, A.W., Carnegie Mellon University, United States; Goldstein, L., University of Southern California, United States; Watanabe, S., Carnegie Mellon University, United States; Anumanchipalli, G.K., University of California, Berkeley, United States",,,"International Speech Communication Association",2308457X,,,,"English","Proc. Annu. Conf. Int. Speech. Commun. Assoc., INTERSPEECH",Conference Paper,"Final","All Open Access, Green",Scopus,2-s2.0-85171527900
"Holmes S.M.","12139273700;","Learning Language, Un/Learning Empathy in Medical School",2023,"Culture, Medicine and Psychiatry",,,,"","",,,"10.1007/s11013-023-09830-8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85171422190&doi=10.1007%2fs11013-023-09830-8&partnerID=40&md5=314487c5f0afd287d08fb42bb02602f5","University of California, Berkeley, 50 University Hall, MC 7360, Berkeley, CA  94720, United States; University of Barcelona, Barcelona, Spain; ICREA Catalan Institution for Research and Advanced Study, Barcelona, Spain","Holmes, S.M., University of California, Berkeley, 50 University Hall, MC 7360, Berkeley, CA  94720, United States, University of Barcelona, Barcelona, Spain, ICREA Catalan Institution for Research and Advanced Study, Barcelona, Spain","Holmes, S.M.; University of California, 50 University Hall, MC 7360, United States; email: sethmholmes@berkeley.edu",,"Springer",0165005X,,CMPSD,,"English","Cult. Med. Psychiatry",Article,"Article in Press","All Open Access, Hybrid Gold",Scopus,2-s2.0-85171422190
"Szarke M.","57203874741;","Zola’s Sense of Reality: Repetition, Deadtime, and Boredom in La Joie de vivre",2023,"Dix-Neuf",,,,"","",,,"10.1080/14787318.2023.2254947","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85171140743&doi=10.1080%2f14787318.2023.2254947&partnerID=40&md5=c91dccfdd8d8b5431b1932390a5286c7","University of California, Berkeley, CA, United States","Szarke, M., University of California, Berkeley, CA, United States","Szarke, M.; University of CaliforniaUnited States; email: margotwagner@berkeley.edu",,"Taylor and Francis Ltd.",14787318,,,,"English","Dix-Neuf",Article,"Article in Press","",Scopus,2-s2.0-85171140743
"Noreña C.F.","35178352400;","GEOGRAPHY",2023,"The Tacitus Encyclopedia: Volume I","1",,,"466-1","467",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85171021189&partnerID=40&md5=a780686272be06c1989176b0516ac361","University of California, Berkeley, United States","Noreña, C.F., University of California, Berkeley, United States","Noreña, C.F.; University of CaliforniaUnited States",,"wiley",,9781119114567; 9781444350258,,,"English","The Tacitus Encyclopedia: Volume I",Book Chapter,"Final","",Scopus,2-s2.0-85171021189
"Sailor D.","26035891400;","MARK ANTONY",2023,"The Tacitus Encyclopedia: Volume I","1",,,"681-1","",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85171015997&partnerID=40&md5=36b2a1f8896baca66c90e4a445ec148f","Ancient Greek and Roman Studies, University of California, Berkeley, United States","Sailor, D., Ancient Greek and Roman Studies, University of California, Berkeley, United States","Sailor, D.; Ancient Greek and Roman Studies, United States",,"wiley",,9781119114567; 9781444350258,,,"English","The Tacitus Encyclopedia: Volume I",Book Chapter,"Final","",Scopus,2-s2.0-85171015997
"Sailor D.","26035891400;","ARULENUS RUSTICUS",2023,"The Tacitus Encyclopedia: Volume I","1",,,"118","119",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85171015659&partnerID=40&md5=9c150e6694b4ac97e6fe3607ee4ad064","University of California, Berkeley, United States","Sailor, D., University of California, Berkeley, United States","Sailor, D.; University of CaliforniaUnited States",,"wiley",,9781119114567; 9781444350258,,,"English","The Tacitus Encyclopedia: Volume I",Book Chapter,"Final","",Scopus,2-s2.0-85171015659
"Katz E.B., Dolgopolski S., Ancselovits E.","55227736600;55189893300;58574603700;","When Jews Argue: Between the University and the Beit Midrash",2023,"When Jews Argue: Between the University and the Beit Midrash",,,,"1","294",,,"10.4324/9781003364078","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85171014243&doi=10.4324%2f9781003364078&partnerID=40&md5=feb5d2bbc1b828ff7da76c3dc1f1b612","University of California, Berkeley, United States; University at Buffalo SUNY, SUNY, United States; Pardes Institute of Jewish Studies, Yeshivat Maale Gilboa, Israel; Emory University, Center for the Study of Law and Religion, United States","Katz, E.B., University of California, Berkeley, United States; Dolgopolski, S., University at Buffalo SUNY, SUNY, United States; Ancselovits, E., Pardes Institute of Jewish Studies, Yeshivat Maale Gilboa, Israel, Emory University, Center for the Study of Law and Religion, United States",,,"Taylor and Francis",,9781000969542; 9781032427409,,,"English","When Jews Argue: Between the University and the Beit Midrash",Book,"Final","",Scopus,2-s2.0-85171014243
"Ancselovits E., Katz E.B.","58574603700;55227736600;","Law: The Mothers, the Mamzerim, and the Rabbis: A Post-Holocaust Halakhic Debate as Legal and Historical Source 1",2023,"When Jews Argue: Between the University and the Beit Midrash",,,,"103","146",,,"10.4324/9781003364078-5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85171010763&doi=10.4324%2f9781003364078-5&partnerID=40&md5=7e642474fa4209c29cd94c5343a8af51","Pardes Institute of Jewish Studies, Yeshivat Maale Gilboa, Israel; Emory University, Center for the Study of Law and Religion, United States; University of California, Berkeley, United States","Ancselovits, E., Pardes Institute of Jewish Studies, Yeshivat Maale Gilboa, Israel, Emory University, Center for the Study of Law and Religion, United States; Katz, E.B., University of California, Berkeley, United States",,,"Taylor and Francis",,9781000969542; 9781032427409,,,"English","When Jews Argue: Between the University and the Beit Midrash",Book Chapter,"Final","",Scopus,2-s2.0-85171010763
"Sailor D.","26035891400;","HERENNIUS SENECIO",2023,"The Tacitus Encyclopedia: Volume I","1",,,"511-1","512",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85170998178&partnerID=40&md5=e180ba7053a2ce9b9482df1ee233fb1d","University of California, Berkeley, United States","Sailor, D., University of California, Berkeley, United States","Sailor, D.; University of CaliforniaUnited States",,"wiley",,9781119114567; 9781444350258,,,"English","The Tacitus Encyclopedia: Volume I",Book Chapter,"Final","",Scopus,2-s2.0-85170998178
"Sailor D.","26035891400;","CAPITOLIUM",2023,"The Tacitus Encyclopedia: Volume I","1",,,"218","219",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85170994814&partnerID=40&md5=41f60a0f6799c63a9c9524c165e58632","University of California, Berkeley, United States","Sailor, D., University of California, Berkeley, United States","Sailor, D.; University of CaliforniaUnited States",,"wiley",,9781119114567; 9781444350258,,,"English","The Tacitus Encyclopedia: Volume I",Book Chapter,"Final","",Scopus,2-s2.0-85170994814
"Sailor D.","26035891400;","MARTYRS",2023,"The Tacitus Encyclopedia: Volume I","1",,,"688","689",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85170994229&partnerID=40&md5=599474f52ad7d85c7233ea898ff504b4","Ancient Greek and Roman Studies, University of California, Berkeley, United States","Sailor, D., Ancient Greek and Roman Studies, University of California, Berkeley, United States","Sailor, D.; Ancient Greek and Roman Studies, United States",,"wiley",,9781119114567; 9781444350258,,,"English","The Tacitus Encyclopedia: Volume I",Book Chapter,"Final","",Scopus,2-s2.0-85170994229
"Sailor D.","26035891400;","AGRICOLA (IULIUS AGRICOLA, GNAEUS)",2023,"The Tacitus Encyclopedia: Volume I","1",,,"27","30",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85170994097&partnerID=40&md5=67c8685f42af3e45774527b252156b3d","University of California, Berkeley, United States","Sailor, D., University of California, Berkeley, United States","Sailor, D.; University of CaliforniaUnited States",,"wiley",,9781119114567; 9781444350258,,,"English","The Tacitus Encyclopedia: Volume I",Book Chapter,"Final","",Scopus,2-s2.0-85170994097
